sample_id,x,y
LS-15371_S86_E1-50,1.1618184,9.019191
LS-15371_S87_E1-50,-0.19973661,12.553677
LS-15371_S88_E1-50,-4.517736,11.896718
LS-15371_S89_E1-50,-4.4358397,10.99745
LS-15371_S90_E1-50,-0.46717605,8.296336
LS-15371_S91_E1-50,-0.51159674,8.7340145
LS-15371_S92_E1-50,1.4809622,7.7663617
LS-15371_S93_E1-50,-3.2492707,11.3052025
LS-15371_S94_E1-50,15.796416,0.08176162
LS-15371_S95_E1-50,14.889626,0.3659529
LS-15371_S96_E1-50,16.570269,0.98778945
LS-15372_S73_E1-50,12.310863,-7.794756
LS-15372_S74_E1-50,10.864407,-7.9689617
LS-15372_S75_E1-50,13.256789,-6.449032
LS-15372_S76_E1-50,10.326997,-7.8032293
LS-15372_S77_E1-50,12.693133,-7.4955664
LS-15372_S78_E1-50,14.139175,-6.6037965
LS-15372_S80_E1-50,10.344456,-7.867325
LS-15372_S81_E1-50,10.173198,-7.1008945
LS-15372_S83_E1-50,10.431664,-7.753372
LS-15372_S84_E1-50,11.737284,-3.751053
LS-15372_S85_E1-50,10.227585,-7.494428
LS-15372_S86_E1-50,11.043124,-7.8341355
LS-15372_S87_E1-50,10.913107,-3.8768055
LS-15372_S89_E1-50,14.162466,-7.003007
LS-15372_S90_E1-50,9.89247,-2.2353714
LS-15372_S91_E1-50,10.634877,-3.0718246
LS-15372_S92_E1-50,12.034833,-7.577535
LS-15372_S93_E1-50,12.8108015,-4.6113873
LS-15372_S95_E1-50,13.606885,-6.8779755
LS-15373_S94_E1-50,10.358867,-7.5357003
LS-15373_S95_E1-50,10.767263,-3.3150003
LS-15373_S96_E1-50,11.511973,-7.8963957
LS-15374_S01_E1-50,-1.0399913,11.85936
LS-15374_S02_E1-50,13.930595,1.3772913
LS-15374_S03_E1-50,1.0674292,7.7509336
LS-15374_S05_E1-50,-0.050082125,8.116076
LS-15374_S06_E1-50,0.23369889,9.952413
LS-15374_S07_E1-50,0.034091763,7.55188
LS-15374_S08_E1-50,-2.3096535,14.086872
LS-15374_S09_E1-50,-0.83690655,8.896911
LS-15374_S10_E1-50,0.27944714,10.287409
LS-15374_S11_E1-50,-2.3473446,10.805279
LS-15374_S12_E1-50,-2.0977335,8.881441
LS-15374_S13_E1-50,-2.4558892,8.971705
LS-15374_S14_E1-50,-2.5061996,12.529642
LS-15374_S15_E1-50,-3.6690722,13.063427
LS-15374_S16_E1-50,14.928627,1.560684
LS-15374_S17_E1-50,13.50723,1.7644087
LS-15374_S18_E1-50,-3.4301646,9.999018
LS-15374_S19_E1-50,10.053317,3.277253
LS-15374_S20_E1-50,-2.194063,10.689872
LS-15374_S21_E1-50,1.5987574,10.052269
LS-15374_S22_E1-50,13.303325,0.20426522
LS-15374_S23_E1-50,-1.2678436,10.390797
LS-15374_S24_E1-50,-2.6439395,11.240436
LS-15374_S25_E1-50,1.2832044,9.625741
LS-15374_S26_E1-50,-4.0549808,12.477962
LS-15374_S27_E1-50,-10.540043,11.5627985
LS-15374_S28_E1-50,12.950302,0.30669096
LS-15374_S29_E1-50,14.884791,0.38840067
LS-15374_S30_E1-50,10.808316,0.26811537
LS-15374_S31_E1-50,-4.3373103,12.102723
LS-15374_S32_E1-50,-1.782569,7.588272
LS-15374_S33_E1-50,15.392453,1.0668738
LS-15374_S34_E1-50,1.4876645,9.50419
LS-15374_S36_E1-50,-1.8626015,10.785936
LS-15374_S37_E1-50,-1.6943883,9.965146
LS-15374_S38_E1-50,-9.95092,11.676398
LS-15374_S39_E1-50,14.083371,-0.17506306
LS-15374_S40_E1-50,-1.1379893,8.99433
LS-15375_S01_E1-50,1.6673485,8.522613
LS-15375_S02_E1-50,-1.920224,9.03107
LS-15375_S03_E1-50,-1.2515882,8.671742
LS-15375_S04_E1-50,-4.5234666,13.762772
LS-15375_S05_E1-50,-0.94863105,12.638115
LS-15375_S06_E1-50,0.109024964,11.191391
LS-15375_S07_E1-50,-0.3107594,7.3300347
LS-15375_S08_E1-50,-0.21416405,8.33221
LS-15375_S09_E1-50,-10.283953,11.519388
LS-15375_S10_E1-50,-2.652424,10.213659
LS-15375_S11_E1-50,-1.4504526,10.509769
LS-15375_S12_E1-50,15.850181,0.5166997
LS-15375_S13_E1-50,15.77749,0.81223524
LS-15375_S14_E1-50,-4.5320644,12.375413
LS-15375_S15_E1-50,13.338497,1.7499034
LS-15375_S16_E1-50,0.77527076,8.775274
LS-15375_S17_E1-50,0.052329328,12.066943
LS-15375_S18_E1-50,12.741761,-0.6048965
LS-15375_S19_E1-50,-4.116721,12.775594
LS-15375_S20_E1-50,14.006719,0.30158415
LS-15375_S21_E1-50,-1.4197338,7.90068
LS-15375_S22_E1-50,-1.3769144,13.767344
LS-15375_S23_E1-50,11.861366,0.32271025
LS-15375_S24_E1-50,12.878508,1.0918959
LS-15375_S25_E1-50,-2.0037417,10.265801
LS-15375_S26_E1-50,0.5958672,8.94553
LS-15375_S27_E1-50,-0.09006966,10.397994
LS-15375_S28_E1-50,13.670592,1.6350517
LS-15375_S29_E1-50,-1.7102785,10.9662075
LS-15375_S30_E1-50,-5.146544,12.471198
LS-15375_S31_E1-50,12.9471655,1.6546795
LS-15375_S32_E1-50,-0.832708,8.139028
LS-15375_S33_E1-50,15.554117,4.2179866
LS-15375_S34_E1-50,-1.7847215,9.3878565
LS-15375_S35_E1-50,11.145408,0.9597507
LS-15375_S36_E1-50,0.8521818,11.53668
LS-15375_S37_E1-50,-0.41787308,11.212492
LS-15375_S38_E1-50,-0.43971953,7.8538876
LS-15375_S39_E1-50,-2.2301102,12.572274
LS-15375_S40_E1-50,-4.2394347,12.113126
LS-15375_S41_E1-50,14.710829,3.0884626
LS-15375_S42_E1-50,12.500075,1.2179681
LS-15375_S43_E1-50,-0.87478864,8.499037
LS-15375_S44_E1-50,-2.8369403,11.993947
LS-15375_S45_E1-50,1.0386838,8.031652
LS-15375_S46_E1-50,0.49287626,7.2005434
LS-15375_S47_E1-50,-0.42334828,9.394424
LS-15375_S48_E1-50,14.233474,0.525757
LS-15375_S49_E1-50,-2.0315392,10.379123
LS-15375_S50_E1-50,11.3924675,2.6433837
LS-15375_S51_E1-50,14.127255,1.1490142
LS-15375_S52_E1-50,-1.6875126,9.823312
LS-15375_S53_E1-50,0.373475,10.180106
LS-15375_S54_E1-50,-3.5385938,11.177404
LS-15375_S55_E1-50,2.2665713,8.896921
LS-15375_S56_E1-50,2.0182955,9.480029
LS-15375_S57_E1-50,15.663184,4.0873175
LS-15375_S58_E1-50,14.359103,0.48600835
LS-15375_S59_E1-50,-0.37746385,10.277221
LS-15375_S60_E1-50,11.208599,-0.089992344
LS-15375_S61_E1-50,11.924709,0.721995
LS-15375_S62_E1-50,10.498916,3.1741817
LS-15375_S63_E1-50,-2.1914847,11.985763
LS-15375_S64_E1-50,13.811569,1.9682432
LS-15375_S65_E1-50,15.528701,1.9150816
LS-15375_S66_E1-50,12.893949,0.70273453
LS-15375_S69_E1-50,-0.37528452,8.481676
LS-15375_S70_E1-50,1.5695486,7.6102376
LS-15375_S71_E1-50,12.173649,0.59956145
LS-15375_S72_E1-50,-5.1142926,11.791191
LS-15375_S73_E1-50,-1.0695741,9.930446
LS-15375_S74_E1-50,9.576675,0.9258439
LS-15375_S75_E1-50,-0.3089219,7.1541057
LS-15375_S76_E1-50,-2.721916,12.48276
LS-15375_S77_E1-50,-1.3310382,8.898382
LS-15375_S78_E1-50,14.987177,1.3660318
LS-15375_S79_E1-50,-10.545305,11.640685
LS-15375_S80_E1-50,1.41389,7.839575
LS-15375_S81_E1-50,-0.3442156,8.312918
LS-15375_S82_E1-50,-0.8935565,7.791143
LS-15375_S83_E1-50,-4.0644546,10.449073
LS-15375_S84_E1-50,1.9678543,9.242231
LS-15375_S85_E1-50,-0.53999215,7.459311
LS-15375_S86_E1-50,10.292581,2.4161608
LS-15375_S87_E1-50,15.4017935,2.3248553
LS-15375_S88_E1-50,0.7478659,7.158263
LS-15376_S09_E1-50,3.7077165,-5.7056427
LS-15376_S10_E1-50,4.3477015,-6.8768344
LS-15376_S11_E1-50,4.584439,-9.172379
LS-15376_S12_E1-50,4.7980843,-5.338511
LS-15376_S13_E1-50,3.4125855,-6.2495017
LS-15376_S14_E1-50,2.447295,-9.496745
LS-15376_S15_E1-50,3.5136225,-6.4047184
LS-15376_S16_E1-50,4.069738,-5.6455708
LS-15376_S17_E1-50,-2.0469098,8.869568
LS-15376_S18_E1-50,-3.4014971,11.902444
LS-15376_S19_E1-50,-0.12517518,8.874201
LS-15376_S20_E1-50,-1.2260587,9.191804
LS-15376_S21_E1-50,-0.95123136,9.138085
LS-15376_S22_E1-50,-4.0757923,11.6210375
LS-15376_S23_E1-50,-3.4136484,13.630094
LS-15376_S24_E1-50,-4.059758,13.64809
LS-15376_S25_E1-50,11.425028,0.0024338325
LS-15376_S26_E1-50,0.5484669,7.8427534
LS-15376_S28_E1-50,-3.2257826,14.011192
LS-15376_S29_E1-50,-1.5740047,8.177731
LS-15376_S30_E1-50,-1.6442413,10.248776
LS-15376_S31_E1-50,-2.5065904,13.57761
LS-15376_S32_E1-50,1.1882223,7.8650403
LS-15376_S33_E1-50,0.73015106,7.3867865
LS-15376_S34_E1-50,0.48794508,8.081246
LS-15376_S35_E1-50,0.123307995,7.3393583
LS-15376_S36_E1-50,-1.940243,10.125774
LS-15376_S37_E1-50,-1.612543,10.641489
LS-15376_S38_E1-50,0.20455658,10.759268
LS-15376_S39_E1-50,-0.022265097,11.48305
LS-15376_S41_E1-50,13.140165,1.5642685
LS-15376_S42_E1-50,-4.2693353,10.83715
LS-15376_S43_E1-50,-0.9288549,8.507957
LS-15376_S44_E1-50,-0.45067498,8.740106
LS-15376_S45_E1-50,9.4811945,1.8870391
LS-15376_S46_E1-50,12.718704,1.2050081
LS-15376_S47_E1-50,-0.3839777,9.481384
LS-15376_S48_E1-50,-1.2271645,8.6686325
LS-15376_S49_E1-50,14.435585,0.80033475
LS-15376_S50_E1-50,-1.2123156,8.040411
LS-15376_S51_E1-50,15.500992,0.06626946
LS-15376_S53_E1-50,-3.6626058,12.747973
LS-15376_S54_E1-50,-3.9846847,13.195954
LS-15376_S55_E1-50,1.9869019,8.557992
LS-15376_S56_E1-50,-0.6529493,10.181337
LS-15379_S01_E1-50,-3.90733,-6.597035
LS-15379_S02_E1-50,3.4343483,-8.845238
LS-15379_S03_E1-50,5.2765145,-5.605135
LS-15379_S04_E1-50,1.5889688,-9.701935
LS-15379_S05_E1-50,-3.3700194,-7.51097
LS-15379_S06_E1-50,-1.9281687,-6.524568
LS-15379_S07_E1-50,3.9125602,-10.461834
LS-15379_S08_E1-50,1.6929256,-8.664221
LS-15379_S09_E1-50,3.4869971,-9.714401
LS-15379_S10_E1-50,1.0788401,-9.708872
LS-15379_S11_E1-50,4.5994515,-5.0506377
LS-15379_S12_E1-50,-4.8803587,-6.516125
LS-15379_S13_E1-50,2.435499,-10.571056
LS-15379_S14_E1-50,3.2216394,-8.913078
LS-15379_S15_E1-50,1.6784053,-6.3304663
LS-15379_S16_E1-50,1.6337718,-6.313849
LS-15379_S25_E1-50,5.5802813,-5.750818
LS-15379_S26_E1-50,3.2389565,-9.388269
LS-15379_S27_E1-50,4.4415164,-5.3141317
LS-15379_S28_E1-50,5.0307364,-5.8659306
LS-15379_S29_E1-50,1.6663768,-5.59946
LS-15379_S30_E1-50,1.0672605,-8.870829
LS-15379_S31_E1-50,2.887327,-10.075003
LS-15379_S32_E1-50,0.5103524,-7.9750957
LS-15379_S33_E1-50,-5.9493203,-5.7409725
LS-15379_S34_E1-50,-6.6243925,-5.9293585
LS-15379_S35_E1-50,-3.138382,-6.2878
LS-15379_S36_E1-50,-4.8895993,-5.87087
LS-15379_S37_E1-50,-2.6376138,-6.4265566
LS-15379_S38_E1-50,-5.5714793,-6.1603994
LS-15379_S39_E1-50,-4.931157,-3.6809497
LS-15379_S40_E1-50,-6.2695265,-1.9102585
LS-15379_S41_E1-50,-6.120101,-3.2436454
LS-15379_S42_E1-50,-6.3931327,-4.0756326
LS-15379_S43_E1-50,-5.976044,-3.5270758
LS-15379_S44_E1-50,3.9234793,0.7323649
LS-15379_S45_E1-50,-4.5630836,-3.6876137
LS-15379_S46_E1-50,-5.3697085,-6.524883
LS-15379_S47_E1-50,-4.418361,-6.863778
LS-15379_S48_E1-50,-3.456957,-2.971793
LS-15379_S49_E1-50,-4.7536874,-5.6504126
LS-15379_S50_E1-50,-6.2972436,-2.838219
LS-15379_S51_E1-50,-6.8281355,-5.854469
LS-15379_S52_E1-50,-4.2089024,-4.4668713
LS-15379_S53_E1-50,-5.782361,-2.0911744
LS-15379_S54_E1-50,-6.8426733,-3.9121926
LS-15379_S55_E1-50,-4.3921027,-5.4111466
LS-15379_S56_E1-50,-5.135625,-4.09526
LS-15379_S57_E1-50,-2.6227908,-3.083713
LS-15379_S58_E1-50,-2.5965521,-6.551566
LS-15379_S59_E1-50,-5.0568457,-2.6296115
LS-15379_S60_E1-50,-7.0421915,-6.0092287
LS-15379_S61_E1-50,-3.55908,-6.97105
LS-15379_S62_E1-50,-4.024003,-7.105725
LS-15379_S63_E1-50,-4.643041,-3.4683337
LS-15379_S64_E1-50,-4.2957063,-5.107852
LS-15379_S65_E1-50,-4.908368,12.689658
LS-15379_S66_E1-50,16.200115,4.1918797
LS-15379_S67_E1-50,-0.9226491,7.7860003
LS-15379_S68_E1-50,12.716606,0.8506619
LS-15379_S69_E1-50,10.172483,2.7247927
LS-15379_S70_E1-50,-1.3621378,10.764544
LS-15379_S71_E1-50,-3.5124757,11.086785
LS-15379_S72_E1-50,-1.4952112,12.675009
LS-15379_S73_E1-50,1.4283264,7.4198136
LS-15379_S74_E1-50,1.4804006,9.285275
LS-15379_S75_E1-50,-0.8907998,10.138513
LS-15379_S76_E1-50,-0.42597142,7.465139
LS-15379_S77_E1-50,-0.8463706,15.52217
LS-15379_S78_E1-50,-0.7289108,8.992089
LS-15379_S79_E1-50,-0.28193495,7.423506
LS-15379_S80_E1-50,16.01567,4.630163
LS-15379_S81_E1-50,15.172353,0.7032124
LS-15379_S82_E1-50,11.557185,0.29000682
LS-15379_S83_E1-50,-1.1641542,13.034869
LS-15379_S84_E1-50,-0.9220617,14.417417
LS-15379_S85_E1-50,9.840534,1.7399832
LS-15379_S86_E1-50,-4.4729652,11.857267
LS-15379_S87_E1-50,14.050255,-0.2704811
LS-15379_S88_E1-50,-0.116212115,8.985359
LS-15379_S89_E1-50,9.769732,-1.1687387
LS-15379_S90_E1-50,0.05083817,12.289392
LS-15379_S91_E1-50,12.995827,1.1302457
LS-15379_S92_E1-50,12.263255,-0.513707
LS-15379_S93_E1-50,-1.705669,14.310043
LS-15379_S94_E1-50,-3.8549132,11.544608
LS-15379_S95_E1-50,13.855437,1.4416631
LS-15379_S96_E1-50,-1.5689948,8.865434
LS-15380_S01_E1-50,2.2021964,-8.424541
LS-15380_S02_E1-50,3.2473972,-5.1763997
LS-15380_S03_E1-50,-1.8641741,-7.1573963
LS-15380_S04_E1-50,3.8455338,-8.572057
LS-15380_S06_E1-50,1.7961355,-9.067889
LS-15380_S07_E1-50,1.2113415,-9.140355
LS-15380_S08_E1-50,3.2269673,-9.096595
LS-15380_S09_E1-50,3.9323297,-5.6644063
LS-15380_S10_E1-50,3.6302352,-10.222608
LS-15380_S11_E1-50,2.5213864,-9.098609
LS-15380_S12_E1-50,3.2951362,-10.493698
LS-15380_S13_E1-50,-3.240019,-7.6060514
LS-15380_S14_E1-50,-2.5838623,-6.7783585
LS-15380_S15_E1-50,0.6253269,-9.260891
LS-15380_S16_E1-50,3.4664342,-10.718696
LS-15380_S17_E1-50,2.990433,-7.1857867
LS-15380_S18_E1-50,1.0258968,-10.030396
LS-15380_S19_E1-50,0.71626025,-6.166059
LS-15380_S20_E1-50,3.1114218,-7.5638895
LS-15380_S21_E1-50,0.42135084,-7.3776374
LS-15380_S22_E1-50,2.6017308,-9.404163
LS-15380_S23_E1-50,3.5921137,-5.1962023
LS-15380_S24_E1-50,2.67922,-9.580487
LS-15380_S33_E1-50,2.3182287,-5.388507
LS-15380_S34_E1-50,4.262132,-7.4228535
LS-15380_S35_E1-50,3.1442873,-10.429528
LS-15380_S36_E1-50,2.0358016,-7.3441734
LS-15380_S37_E1-50,4.767522,-4.45761
LS-15380_S38_E1-50,-5.3491497,-5.282121
LS-15380_S39_E1-50,2.5570142,-8.542602
LS-15380_S40_E1-50,0.91491324,-6.362105
LS-15380_S41_E1-50,1.5155797,-9.796589
LS-15380_S42_E1-50,3.4133468,-8.543075
LS-15380_S43_E1-50,3.3052442,-9.158959
LS-15380_S44_E1-50,2.8661654,-10.007574
LS-15380_S45_E1-50,-1.9536887,-7.087974
LS-15380_S46_E1-50,1.3057202,-10.265729
LS-15380_S47_E1-50,2.7003148,-8.540872
LS-15380_S48_E1-50,1.6437712,-9.444822
LS-15380_S49_E1-50,5.0060987,-4.7186
LS-15380_S50_E1-50,2.2969887,-10.419506
LS-15380_S51_E1-50,1.4046595,-9.098795
LS-15380_S52_E1-50,3.3304555,-6.9800825
LS-15380_S53_E1-50,3.2370424,-10.126988
LS-15380_S54_E1-50,-2.261417,-6.571701
LS-15380_S55_E1-50,2.4218051,-9.727452
LS-15380_S56_E1-50,2.9249053,-7.4450836
LS-15380_S57_E1-50,-1.1201957,-2.3405716
LS-15380_S58_E1-50,-6.2068086,-3.3103905
LS-15380_S59_E1-50,-5.0746765,-3.164921
LS-15380_S60_E1-50,-4.0078883,-3.34282
LS-15380_S61_E1-50,-2.9739616,-5.086513
LS-15380_S62_E1-50,-5.2431397,-2.3331738
LS-15380_S63_E1-50,-2.8889105,-2.613862
LS-15380_S65_E1-50,-4.460409,-6.302841
LS-15380_S66_E1-50,-3.6813679,-6.1149573
LS-15380_S67_E1-50,-5.2997727,-3.9541245
LS-15380_S68_E1-50,-5.624954,-4.587299
LS-15380_S69_E1-50,-2.1923025,-6.2640944
LS-15380_S70_E1-50,-6.060169,-2.1214924
LS-15380_S71_E1-50,-3.1585507,-3.10359
LS-15380_S72_E1-50,-5.752748,-2.9405594
LS-15380_S73_E1-50,-7.748905,-2.723474
LS-15380_S74_E1-50,-5.501891,-2.8868864
LS-15380_S75_E1-50,-2.4898612,-3.6148717
LS-15380_S76_E1-50,-5.639652,-4.176963
LS-15380_S77_E1-50,-3.429085,-2.6784492
LS-15380_S78_E1-50,-5.0319905,-5.215447
LS-15380_S79_E1-50,-5.164656,-3.0781963
LS-15380_S80_E1-50,-3.6294103,-7.459998
LS-15380_S81_E1-50,-0.8617738,-1.7977246
LS-15380_S82_E1-50,-6.3147116,-3.313538
LS-15380_S83_E1-50,-3.3405159,-3.0751975
LS-15380_S84_E1-50,-5.2899847,-4.6666865
LS-15380_S85_E1-50,-4.427259,-5.115088
LS-15380_S86_E1-50,-5.8935,-4.9184923
LS-15380_S88_E1-50,-6.5464125,-5.457285
LS-15380_S89_E1-50,-5.1953554,-4.5001354
LS-15380_S90_E1-50,-4.8183894,-6.4564457
LS-15380_S91_E1-50,-5.220499,-3.467304
LS-15380_S92_E1-50,-4.5785356,-7.0013747
LS-15380_S93_E1-50,-6.2692833,-3.3166943
LS-15380_S94_E1-50,-3.758939,-5.612629
LS-15380_S95_E1-50,-3.5037997,-5.096209
LS-15380_S96_E1-50,-4.06225,-4.7884
LS-15381_S01_E1-50,-4.3048778,-6.3541737
LS-15381_S02_E1-50,-6.402552,-2.799323
LS-15381_S03_E1-50,-3.3392334,-5.3219337
LS-15381_S04_E1-50,-6.159365,-5.1085362
LS-15381_S05_E1-50,9.713222,10.946548
LS-15381_S06_E1-50,-7.071526,-2.302074
LS-15381_S07_E1-50,-5.0299177,-2.9840581
LS-15381_S08_E1-50,-3.0794902,-6.226635
LS-15381_S09_E1-50,-4.271184,-5.980716
LS-15381_S11_E1-50,-4.9736843,-4.7219095
LS-15381_S12_E1-50,-4.8705616,-3.8199399
LS-15381_S13_E1-50,-6.4045343,-3.0710373
LS-15381_S14_E1-50,-5.450917,-2.5600023
LS-15381_S15_E1-50,-4.7840066,-2.4072592
LS-15381_S16_E1-50,-5.7809186,-2.2224002
LS-15381_S18_E1-50,-2.7439945,-7.1860795
LS-15381_S19_E1-50,-3.3187938,-5.141463
LS-15381_S20_E1-50,-3.15784,-5.167754
LS-15381_S23_E1-50,-4.123902,-4.6039867
LS-15381_S24_E1-50,-3.7368762,-4.5259376
LS-15381_S25_E1-50,-6.2705936,-4.69148
LS-15381_S26_E1-50,-3.8304327,-6.792355
LS-15381_S27_E1-50,-6.7632146,-5.6787825
LS-15381_S28_E1-50,-1.6501629,-2.6159284
LS-15381_S29_E1-50,-3.08883,-2.7305062
LS-15381_S30_E1-50,-4.476254,-4.865077
LS-15381_S32_E1-50,-6.221312,-3.7261884
LS-15381_S41_E1-50,-7.153011,-3.1123042
LS-15381_S42_E1-50,-5.925809,-3.6932335
LS-15381_S43_E1-50,-4.1565366,-5.355098
LS-15381_S44_E1-50,-4.441126,-4.774958
LS-15381_S45_E1-50,-3.4052744,-4.7381325
LS-15381_S47_E1-50,-4.0902023,-3.3598223
LS-15381_S48_E1-50,-3.4986014,-6.2339034
LS-15381_S49_E1-50,-4.234003,-3.8396015
LS-15381_S50_E1-50,-4.9400616,-4.922878
LS-15381_S51_E1-50,-6.1710405,-3.1398053
LS-15381_S52_E1-50,-5.556229,-3.1069515
LS-15381_S53_E1-50,-4.7351522,-2.679951
LS-15381_S54_E1-50,-6.3428574,-2.626091
LS-15381_S55_E1-50,-4.685221,-4.722298
LS-15381_S56_E1-50,-5.3531923,-4.3948083
LS-15381_S57_E1-50,3.8882961,-5.3965144
LS-15381_S58_E1-50,2.8953967,-6.8545966
LS-15381_S59_E1-50,4.233226,-4.5322714
LS-15381_S60_E1-50,5.1544237,-8.555611
LS-15381_S61_E1-50,2.8454924,-6.386614
LS-15381_S62_E1-50,1.0668136,-9.303438
LS-15381_S63_E1-50,2.7560358,-5.378061
LS-15381_S64_E1-50,3.1406138,-9.172659
LS-15381_S65_E1-50,5.041314,-8.10352
LS-15381_S66_E1-50,1.5691097,-10.644623
LS-15381_S67_E1-50,1.2520463,-5.8582797
LS-15381_S68_E1-50,3.1579437,-6.320798
LS-15381_S69_E1-50,3.2583468,-8.100564
LS-15381_S70_E1-50,3.8234713,-4.4717236
LS-15381_S71_E1-50,2.37548,-6.7984085
LS-15381_S72_E1-50,4.362516,-8.508589
LS-15381_S73_E1-50,3.7056565,-9.596363
LS-15381_S74_E1-50,4.261589,-8.879448
LS-15381_S75_E1-50,4.6087275,-5.246671
LS-15381_S76_E1-50,4.199184,-6.299755
LS-15381_S77_E1-50,2.000691,-9.817704
LS-15381_S78_E1-50,4.6657786,-6.030168
LS-15381_S79_E1-50,2.9056783,-9.387318
LS-15381_S80_E1-50,3.7241564,-10.662931
LS-15381_S81_E1-50,3.0730073,-5.309031
LS-15381_S82_E1-50,2.4958007,-7.6101446
LS-15381_S83_E1-50,4.544199,-8.94847
LS-15381_S84_E1-50,1.5447295,-7.5390577
LS-15381_S85_E1-50,2.5480356,-8.967642
LS-15381_S86_E1-50,5.031328,-5.327634
LS-15381_S87_E1-50,4.9768286,-5.712428
LS-15381_S88_E1-50,4.625432,-5.0501285
LS-15381_S90_E1-50,5.0708737,-6.3232903
LS-15381_S91_E1-50,4.415645,-8.466862
LS-15381_S92_E1-50,0.80139923,-8.516132
LS-15381_S93_E1-50,1.0918921,-5.910178
LS-15381_S94_E1-50,2.2693932,-10.103872
LS-15381_S95_E1-50,3.4793427,-5.8433437
LS-15381_S96_E1-50,1.8163475,-9.584911
LS-15382_S17_E1-50,-6.817366,-2.6194806
LS-15382_S18_E1-50,-6.941979,-1.5288373
LS-15382_S19_E1-50,-4.7240577,-1.6099746
LS-15382_S20_E1-50,-3.130626,-4.5562096
LS-15382_S21_E1-50,-5.1074886,-0.98215246
LS-15382_S22_E1-50,-7.40933,-2.0664442
LS-15382_S23_E1-50,-8.068431,-2.8995326
LS-15382_S24_E1-50,-6.582553,-1.5213743
LS-15382_S25_E1-50,-7.518618,-1.5296952
LS-15382_S26_E1-50,-6.5240903,-3.5604293
LS-15382_S27_E1-50,-6.954851,-1.3572079
LS-15382_S28_E1-50,-7.186959,-2.0740223
LS-15382_S29_E1-50,-6.9779687,-1.5896333
LS-15382_S30_E1-50,-7.873745,-2.871917
LS-15382_S31_E1-50,-7.4216547,-2.1656487
LS-15382_S32_E1-50,-7.517764,-2.5869308
LS-15382_S33_E1-50,-7.439002,-2.5053072
LS-15382_S34_E1-50,-5.6797647,-0.9327421
LS-15382_S35_E1-50,-7.7006006,-1.5723724
LS-15382_S36_E1-50,-7.500939,-1.5015075
LS-15382_S37_E1-50,-6.770871,-1.0648664
LS-15382_S38_E1-50,-7.942541,-3.275862
LS-15382_S39_E1-50,-5.1317196,-1.2601728
LS-15382_S40_E1-50,-2.9363785,-5.4368525
LS-15382_S49_E1-50,-3.9343941,-3.120488
LS-15382_S51_E1-50,-7.210074,-1.1548673
LS-15382_S52_E1-50,-6.1498065,-1.382579
LS-15382_S53_E1-50,-7.8918076,-1.9427541
LS-15382_S54_E1-50,-6.871224,-1.0078968
LS-15382_S55_E1-50,-7.1541114,-1.1315979
LS-15382_S56_E1-50,-7.94294,-2.5404968
LS-15382_S57_E1-50,10.586305,-7.8757353
LS-15382_S58_E1-50,12.927217,-7.8683186
LS-15382_S59_E1-50,13.052012,-4.524338
LS-15382_S60_E1-50,13.021732,-6.553671
LS-15382_S61_E1-50,11.933868,-3.9489014
LS-15382_S63_E1-50,10.641067,-7.8385453
LS-15382_S65_E1-50,13.30523,-5.522876
LS-15382_S66_E1-50,12.233359,-7.6876774
LS-15382_S67_E1-50,13.269913,-6.1147285
LS-15382_S68_E1-50,11.107771,-3.4545138
LS-15382_S69_E1-50,10.716757,-8.216904
LS-15382_S84_E1-50,13.261848,-6.990743
LS-15382_S89_E1-50,12.956184,-6.702452
LS-15382_S90_E1-50,10.29607,-7.82244
LS-15382_S93_E1-50,13.007227,-4.710818
LS-15383_S02_E2-50,11.2481365,11.099835
LS-15383_S03_E2-50,5.7427044,13.264864
LS-15383_S04_E2-50,6.007097,15.784779
LS-15383_S05_E2-50,2.553006,7.9877486
LS-15383_S07_E2-50,16.27805,9.445309
LS-15383_S09_E2-50,18.129128,10.739685
LS-15383_S10_E2-50,-7.3425455,-6.270923
LS-15383_S14_E2-50,15.697067,9.851276
LS-15383_S16_E2-50,3.1061041,6.104085
LS-15383_S17_E2-50,4.810908,15.475013
LS-15383_S18_E2-50,3.4996471,1.1367589
LS-15383_S19_E2-50,6.0780206,16.814457
LS-15383_S22_E2-50,4.43992,15.9546
LS-15383_S23_E2-50,-2.3002903,15.490854
LS-15383_S26_E2-50,-3.2652016,14.202079
LS-15383_S27_E2-50,0.53491443,6.9226336
LS-15383_S28_E2-50,-3.1818976,14.182678
LS-15383_S30_E2-50,15.531564,10.29317
LS-15383_S31_E2-50,-0.6837264,8.8194475
LS-15383_S32_E2-50,17.688135,10.125748
LS-15383_S33_E2-50,-2.545326,15.554452
LS-15383_S34_E2-50,3.0045311,1.7484558
LS-15383_S36_E2-50,1.0701989,7.5099072
LS-15383_S37_E2-50,1.5591118,8.362651
LS-15383_S39_E2-50,16.141975,12.315431
LS-15383_S40_E2-50,-2.6071131,14.834632
LS-15383_S42_E2-50,-1.5259907,14.794083
LS-15383_S44_E2-50,17.637472,10.191101
LS-15383_S45_E2-50,16.419783,9.565855
LS-15383_S46_E2-50,-0.17170161,15.1482525
LS-15383_S47_E2-50,16.656452,11.39726
LS-15383_S48_E2-50,7.115034,15.487506
LS-15383_S57_E2-50,18.150784,10.969346
LS-15383_S59_E2-50,17.648062,9.69409
