"","log2Gene","ME4 Habp4"
"LS-15001_S90_E1-50",-0.90419644573484,-22.9222596444767
"LS-15001_S91_E1-50",-0.0881848718472629,-10.3439100157054
"LS-15001_S92_E1-50",-0.418769618564598,-13.5819332784545
"LS-15001_S93_E1-50",-0.17158790154847,-8.61105015509315
"LS-15001_S94_E1-50",0.205560675845552,-9.01204496476566
"LS-15001_S95_E1-50",-1.0441652124345,-22.3405839659868
"LS-15001_S96_E1-50",-0.138285409583373,-15.2441310252217
"LS-15002_S01_E1-50",-0.112555609541449,-11.8682506118373
"LS-15002_S02_E1-50",-0.294915314288124,-12.1691057769704
"LS-15002_S04_E1-50",0.0683535759801384,-10.7061115709234
"LS-15002_S05_E1-50",-0.243826542355661,-12.2247403614871
"LS-15002_S06_E1-50",-0.338556042415306,-13.6254042484432
"LS-15002_S07_E1-50",0.123839461199571,-11.6576409329835
"LS-15002_S08_E1-50",-0.329721648940554,-11.6529764096916
"LS-15002_S09_E1-50",-0.000251825841727893,-7.23335737220206
"LS-15002_S10_E1-50",0.0934023969160549,-4.69813382126425
"LS-15002_S11_E1-50",-0.0599364016895763,-6.85021007194901
"LS-15002_S12_E1-50",-0.141487005531472,-12.1940802631961
"LS-15002_S13_E1-50",0.125407267310058,-6.23730477209676
"LS-15002_S14_E1-50",-0.172936124767372,-9.70765716304535
"LS-15002_S15_E1-50",-0.0633257331744979,-10.888551560438
"LS-15002_S16_E1-50",0.00674038557297862,-9.11576679867599
"LS-15002_S17_E1-50",-0.213385428791526,-9.85958538644088
"LS-15002_S18_E1-50",0.272465991026376,-8.88434633917558
"LS-15002_S19_E1-50",-0.122755308462503,-5.57364715162438
"LS-15002_S20_E1-50",0.157177441346715,-5.91281296343778
"LS-15002_S21_E1-50",0.253808043001705,-11.0437430053269
"LS-15002_S22_E1-50",0.169844121159276,-10.7935882654128
"LS-15002_S23_E1-50",0.280228125402587,-10.1376865669797
"LS-15002_S24_E1-50",0.155643801316153,-10.4228577434883
"LS-15002_S25_E1-50",0.122426977500341,-9.33464512718206
"LS-15002_S26_E1-50",0.0848861570988095,-8.58485828499375
"LS-15002_S27_E1-50",0.25695834607974,-7.26139671575878
"LS-15002_S28_E1-50",0.192307771724943,-9.41117457753371
"LS-15002_S29_E1-50",0.111709945174521,-11.6403566632999
"LS-15002_S30_E1-50",0.256386075131781,-5.90073768171733
"LS-15002_S31_E1-50",0.166345201751366,-9.27572073886079
"LS-15002_S32_E1-50",0.108859707090605,-9.61997883647529
"LS-15002_S34_E1-50",0.0704712340729508,-13.5719549956523
"LS-15002_S35_E1-50",0.122897959072908,-10.7091821904588
"LS-15002_S36_E1-50",0.0118352526957413,-10.1501178785738
"LS-15002_S37_E1-50",-0.0327548983283297,-9.01925902661366
"LS-15002_S38_E1-50",0.0743726089554002,-6.0101931471473
"LS-15002_S39_E1-50",0.104573763892892,-7.24383372537508
"LS-15002_S40_E1-50",0.0869797038781535,-10.9168278068032
"LS-15002_S41_E1-50",0.214868894686395,-9.32611017371694
"LS-15002_S42_E1-50",0.136178940768421,-9.45825974958678
"LS-15002_S43_E1-50",0.0890702170379605,-15.1664781134707
"LS-15002_S44_E1-50",0.0847249891333988,-14.4812808886209
"LS-15002_S45_E1-50",-0.107206481609996,-14.0420002901037
"LS-15002_S46_E1-50",0.0759950731849788,-7.86068596373185
"LS-15002_S47_E1-50",0.0608352660139744,-11.5855446063344
"LS-15002_S48_E1-50",0.130256666971453,-15.0193262880985
"LS-15002_S49_E1-50",0.186461734675305,-12.7984071174308
"LS-15002_S50_E1-50",0.130725099804474,-14.8315392925616
"LS-15002_S51_E1-50",-0.135090902814781,-8.85686642447108
"LS-15002_S52_E1-50",0.105686157546751,-8.65034778977764
"LS-15002_S53_E1-50",0.143315633661361,-11.4293814019135
"LS-15002_S54_E1-50",0.27684614680936,-7.24870852359925
"LS-15002_S55_E1-50",0.137422643466898,-13.2349499660807
"LS-15002_S56_E1-50",0.0468387996203568,-11.2644299214558
"LS-15002_S57_E1-50",0.230833095899266,-9.55090308512392
"LS-15002_S58_E1-50",-0.0572662268742423,-13.2001794797295
"LS-15002_S59_E1-50",0.290186975691501,-8.08093275177466
"LS-15002_S60_E1-50",0.242583027452509,-14.5103499372698
"LS-15002_S61_E1-50",0.300771521972292,-8.08615817983007
"LS-15002_S62_E1-50",0.306034816169614,-10.4761789064981
"LS-15002_S63_E1-50",0.268214430854512,-9.77529100500507
"LS-15002_S64_E1-50",0.460965950642994,-8.62908138302505
"LS-15002_S65_E1-50",0.0926011222268155,-10.8465421264578
"LS-15002_S66_E1-50",-0.260724172680584,-12.1718903123744
"LS-15002_S67_E1-50",0.207782371845758,-10.5121648481071
"LS-15002_S68_E1-50",0.126503718726628,-9.35272001175004
"LS-15002_S69_E1-50",0.0496489770422688,-12.2025606735035
"LS-15002_S70_E1-50",0.239111531795004,-10.3708966305552
"LS-15002_S71_E1-50",0.116447864181184,-11.7647690066666
"LS-15002_S72_E1-50",0.238242351103452,-10.3096537871843
"LS-15002_S73_E1-50",-0.177954870939521,-12.6151749010223
"LS-15002_S74_E1-50",-0.611610559619534,-13.1262069802875
"LS-15002_S75_E1-50",0.0848861570988095,-11.7677687748578
"LS-15002_S76_E1-50",0.254381337283396,-12.9008650234447
"LS-15002_S77_E1-50",0.203780852396759,-11.6597634595555
"LS-15002_S78_E1-50",0.195445853221015,-8.89297759795492
"LS-15002_S79_E1-50",0.129944293896532,-10.6285016657818
"LS-15002_S80_E1-50",0.167258781755017,-10.1448866580372
"LS-15002_S89_E1-50",0.209557268572665,-9.76101209860013
"LS-15002_S90_E1-50",0.326625485017368,-10.9332380254332
"LS-15002_S91_E1-50",0.0789109186347741,-12.5500781115052
"LS-15002_S92_E1-50",0.298966504121555,-8.06841324368961
"LS-15002_S93_E1-50",0.231706750573252,-12.7877587528715
"LS-15002_S94_E1-50",0.151340915601441,-12.0903894381251
"LS-15002_S95_E1-50",0.303959493288287,-12.5385670377313
"LS-15002_S96_E1-50",0.0953236423992649,-7.67852636188833
"LS-15003_S01_E1-50",-0.405351218465439,-10.5738822239991
"LS-15003_S02_E1-50",-0.0706667973140487,-8.57433311280062
"LS-15003_S03_E1-50",0.00979946443570334,-11.7744915365402
"LS-15003_S04_E1-50",0.223092748621378,-11.3036566583331
"LS-15003_S05_E1-50",0.281353692099733,-10.0606748287841
"LS-15003_S06_E1-50",-0.0119239017367416,-8.75177662467742
"LS-15003_S07_E1-50",0.132285445014858,-10.4262160722334
"LS-15003_S08_E1-50",0.240269625407974,-10.6817766632359
"LS-15003_S09_E1-50",0.216782186018238,-7.82217020586621
"LS-15003_S10_E1-50",-0.0522950847239745,-9.32531392653858
"LS-15003_S11_E1-50",0.129163065177117,-10.2760523952892
"LS-15003_S12_E1-50",0.0256701141078288,-6.85470314765491
"LS-15003_S13_E1-50",0.0789109186347741,-13.2819717752216
"LS-15003_S14_E1-50",0.134155634375885,-6.22671242029311
"LS-15003_S15_E1-50",0.124623577225661,-7.58721158287869
"LS-15003_S16_E1-50",0.275858241142366,-6.93933435648082
"LS-15003_S17_E1-50",0.179384888368883,-8.54839504136597
"LS-15003_S18_E1-50",0.153647628837444,-9.78899538574733
"LS-15003_S19_E1-50",0.159780893642324,-10.360401811361
"LS-15003_S20_E1-50",0.230833095899266,-8.65459173210126
"LS-15003_S21_E1-50",0.315680377682824,-11.3160108844717
"LS-15003_S22_E1-50",0.309900782799646,-10.01699477128
"LS-15003_S23_E1-50",0.203484001564254,-10.5927086798207
"LS-15003_S24_E1-50",0.229958911844511,-8.80598088286492
"LS-15003_S25_E1-50",0.212953062592037,-12.0856548744189
"LS-15003_S26_E1-50",0.228938360512354,-10.3295216892767
"LS-15003_S27_E1-50",0.25681529962274,-12.2154810343921
"LS-15003_S28_E1-50",0.17484953398653,-9.09107182599194
"LS-15003_S29_E1-50",0.180290250834044,-11.6433063580482
"LS-15003_S30_E1-50",0.175757746192092,-10.9637893647211
"LS-15003_S31_E1-50",0.317601775471816,-7.87193685445594
"LS-15003_S32_E1-50",0.193205063165221,-11.6464181469364
"LS-15003_S33_E1-50",0.0942032268233177,-6.81113644655408
"LS-15003_S34_E1-50",0.095963489417576,-10.9499123251417
"LS-15003_S35_E1-50",0.173637694317723,-6.84408845710054
"LS-15003_S36_E1-50",0.0323709856104326,-13.7225006933936
"LS-15003_S37_E1-50",0.117078412723078,-15.3533209050217
"LS-15003_S39_E1-50",0.151648690544665,-5.04367769256955
"LS-15003_S40_E1-50",0.0158982313235274,-8.62137417511002
"LS-15003_S41_E1-50",0.00691050467474774,-11.0190538544703
"LS-15003_S42_E1-50",0.23287080109804,-10.2137428542208
"LS-15003_S43_E1-50",0.116132486534088,-15.051112678501
"LS-15003_S44_E1-50",0.0977216068954174,-14.9909417347567
"LS-15003_S45_E1-50",0.0451831934702334,-11.6602856427712
"LS-15003_S46_E1-50",0.0365432802671997,-10.5273016102892
"LS-15003_S47_E1-50",0.137111818292608,-6.1516966618669
"LS-15003_S48_E1-50",-0.423805208461896,-18.2222682876197
"LS-15003_S49_E1-50",0.334915687047902,-10.4258422807322
"LS-15003_S50_E1-50",0.243160798802197,-12.4469932008508
"LS-15003_S51_E1-50",0.291025426920577,-10.4046645735645
"LS-15003_S52_E1-50",0.334102366510969,-9.0937414723607
"LS-15003_S53_E1-50",0.226018515271834,-8.92603692489879
"LS-15003_S54_E1-50",0.274445772808582,-8.95075712454175
"LS-15003_S55_E1-50",0.420543921077909,-9.95741370311042
"LS-15003_S56_E1-50",0.218546051799919,-4.91017639261337
"LS-15003_S57_E1-50",0.0398724499478043,-8.23766734335183
"LS-15003_S58_E1-50",0.22850076027416,-8.78649669820518
"LS-15003_S59_E1-50",0.218839819880937,-6.48459118121703
"LS-15003_S60_E1-50",0.24489272582999,-9.13192332192027
"LS-15003_S61_E1-50",0.240124914535604,-9.10655376642098
"LS-15003_S62_E1-50",0.254667899016564,-6.09980075713948
"LS-15003_S63_E1-50",0.252804229504001,-7.42767006863268
"LS-15003_S64_E1-50",0.196192010486619,-12.1092941216188
"LS-15003_S65_E1-50",0.213395403555458,-9.99653458163484
"LS-15003_S66_E1-50",0.281072382741158,-11.0157786205261
"LS-15003_S67_E1-50",0.221334436349018,-7.17452933663407
"LS-15003_S68_E1-50",0.142541614091913,-10.7598132712015
"LS-15003_S69_E1-50",0.0777776789102056,-9.55043294489319
"LS-15003_S70_E1-50",0.230250365389114,-9.08023006563772
"LS-15003_S71_E1-50",0.163906156299948,-9.45948654462802
"LS-15003_S72_E1-50",0.119283164879322,-8.48015172745257
"LS-15003_S73_E1-50",0.182400556358417,-6.98395753713148
"LS-15003_S74_E1-50",0.165583442907495,-10.0561361414297
"LS-15003_S75_E1-50",0.171666281225805,-8.59932547809766
"LS-15003_S76_E1-50",0.246622576206171,-9.22374376488952
"LS-15003_S77_E1-50",0.115817039929381,-10.4881732890155
"LS-15003_S78_E1-50",0.324170065482141,-13.6342563114155
"LS-15003_S79_E1-50",0.14949288583437,-11.1300166107686
"LS-15003_S80_E1-50",0.226310765863513,-10.1712017757141
"LS-15003_S81_E1-50",0.409261790925527,-8.401288142077
"LS-15003_S82_E1-50",0.381976579365263,-9.38593900834026
"LS-15003_S83_E1-50",0.184808560323905,-6.2407968049327
"LS-15003_S84_E1-50",0.244315647805939,-10.0057421502689
"LS-15003_S85_E1-50",0.269774791406771,-13.9837532387831
"LS-15003_S86_E1-50",0.303821032225665,-12.3953153365771
"LS-15003_S87_E1-50",0.257673365691387,-12.9864856066175
"LS-15003_S88_E1-50",0.207634365173057,-11.0598974394312
"LS-15004_S01_E1-50",0.2098528725161,-8.64589935254995
"LS-15004_S02_E1-50",0.21162522536909,-8.21596492092504
"LS-15004_S03_E1-50",0.209409443884704,-9.27802412414592
"LS-15004_S04_E1-50",0.0650895586582454,-6.99385365881876
"LS-15004_S05_E1-50",0.0905157229053977,-12.4280331090816
"LS-15004_S06_E1-50",-0.322008975170398,-11.6852517697582
"LS-15004_S07_E1-50",0.0226445379393887,-9.37168675962149
"LS-15004_S08_E1-50",-0.180083453640698,-10.5312726579368
"LS-15004_S09_E1-50",0.0433598295864854,-8.3323904170808
"LS-15004_S10_E1-50",0.010987356673164,-10.1223788368258
"LS-15004_S11_E1-50",-0.665626475694626,-13.3939965861356
"LS-15004_S12_E1-50",-0.259905273813194,-9.1941227858832
"LS-15004_S13_E1-50",-0.281764707776935,-18.1117478724293
"LS-15004_S14_E1-50",-0.443195321690457,-15.1853259421624
"LS-15004_S15_E1-50",-0.236357174728075,-12.3949884179659
"LS-15004_S16_E1-50",0.192756487204447,-9.86647752657628
"LS-15004_S17_E1-50",0.0285217882756612,-8.09013709041408
"LS-15004_S18_E1-50",0.047004255786705,-9.15671184358092
"LS-15004_S19_E1-50",0.102346400131932,-10.4922487995299
"LS-15004_S20_E1-50",-0.0306582114520051,-11.2229343079543
"LS-15004_S21_E1-50",-0.0236911809333993,-6.76717769466839
"LS-15004_S22_E1-50",-0.110708841443792,-11.2798889262637
"LS-15004_S23_E1-50",0.00793079823982445,-8.86159494697295
"LS-15004_S24_E1-50",0.116920801422228,-11.1934608083828
"LS-15004_S25_E1-50",0.0583751476876913,-11.2607232765565
"LS-15004_S26_E1-50",0.0352094583384783,-7.92028936116478
"LS-15004_S27_E1-50",-0.0475176515112832,-8.5110836948162
"LS-15004_S28_E1-50",-0.333162783645086,-11.6366855664806
"LS-15004_S29_E1-50",-0.328647975421557,-14.176131032566
"LS-15004_S30_E1-50",-0.133777570870748,-9.98898638665167
"LS-15004_S31_E1-50",-0.195463520794263,-10.9642222871588
"LS-15004_S32_E1-50",-0.0431081638775836,-11.9645146820276
"LS-15004_S41_E1-50",0.0241581191667564,-7.6397124254956
"LS-15004_S42_E1-50",-0.307763694338579,-9.3862743912528
"LS-15004_S43_E1-50",-0.0544234771054182,-13.9723138372015
"LS-15004_S44_E1-50",-1.14829040056964,-23.1753546088045
"LS-15004_S45_E1-50",0.0248303125584801,-14.8095351264298
"LS-15004_S46_E1-50",0.0874623989278422,-9.7865601899147
"LS-15004_S47_E1-50",0.0595237249773852,-11.4379217323726
"LS-15004_S48_E1-50",0.0522888589149737,-8.74304248399977
"LS-15004_S49_E1-50",0.148259549541358,-7.10939123043461
"LS-15004_S50_E1-50",-0.0436365913448995,-8.56607639997526
"LS-15004_S51_E1-50",0.126660286640492,-9.69035042464262
"LS-15004_S52_E1-50",-0.0746213588356728,-12.6548346961129
"LS-15004_S53_E1-50",-0.200561388433941,-9.00573320629035
"LS-15004_S54_E1-50",0.0301966143760968,-12.1739584610812
"LS-15004_S55_E1-50",-0.322650125484287,-8.12476411877028
"LS-15004_S56_E1-50",-0.101510295611488,-13.1478356456241
"LS-15004_S57_E1-50",0.175455072312687,-6.00523293651807
"LS-15004_S58_E1-50",0.177270163817644,-5.03936107935819
"LS-15004_S59_E1-50",0.150417196623632,-8.74776544593326
"LS-15004_S60_E1-50",-0.346140637643297,-14.1705422998026
"LS-15004_S61_E1-50",0.158096843421944,-12.5699076212941
"LS-15004_S62_E1-50",-0.0152021673076987,-6.49789891417481
"LS-15004_S63_E1-50",-0.0976643274996718,-12.4017029631851
"LS-15004_S64_E1-50",0.0388745054480939,-7.47784225589194
"LS-15004_S65_E1-50",-0.411703715149116,-11.8884873511464
"LS-15004_S66_E1-50",0.201701612735599,-7.51332675744774
"LS-15004_S67_E1-50",0.204819349566002,-6.89732237628611
"LS-15004_S68_E1-50",0.306725927579663,-7.78977429237386
"LS-15004_S69_E1-50",0.0345420846520597,-11.2580271012676
"LS-15004_S70_E1-50",-0.257042782713622,-10.8920191667643
"LS-15004_S71_E1-50",0.131973510950747,-10.1550740767719
"LS-15004_S72_E1-50",0.211772823204493,-8.99101676116868
"LS-15004_S73_E1-50",-0.0730022732654021,-14.3550267063524
"LS-15004_S74_E1-50",0.222506882606874,-10.3668196848561
"LS-15004_S75_E1-50",0.17757245717462,-8.78022830026921
"LS-15004_S76_E1-50",-0.306706232559293,-13.9652931434768
"LS-15004_S77_E1-50",0.12399631850235,-10.247311175404
"LS-15004_S78_E1-50",-0.0775042273676014,-11.8958965942379
"LS-15004_S79_E1-50",0.0572256552489581,-11.0550630475356
"LS-15004_S80_E1-50",-0.0179686015990761,-11.3276579343281
"LS-15004_S81_E1-50",0.135867847496941,-12.9287306877322
"LS-15004_S82_E1-50",0.0800432688959916,-7.21504665335162
"LS-15004_S83_E1-50",0.153801278663554,-4.14487349300153
"LS-15004_S84_E1-50",-0.212791034067376,-10.75539859647
"LS-15004_S85_E1-50",-0.490439066363312,-11.473984540819
"LS-15004_S86_E1-50",-0.175057310132425,-14.5095289953007
"LS-15004_S87_E1-50",-0.417627613406504,-14.1112440574655
"LS-15004_S88_E1-50",-0.244636362775966,-11.6274344772017
"LS-15004_S89_E1-50",0.203335553239702,-9.90820834964451
"LS-15004_S90_E1-50",-0.0273446765077043,-9.88349992987286
"LS-15004_S91_E1-50",-0.517832066010458,-14.569221670865
"LS-15004_S92_E1-50",-0.136217568269066,-7.48623860074674
"LS-15004_S93_E1-50",-0.121267226803093,-9.56028942430203
"LS-15004_S94_E1-50",-0.15303392769728,-9.53293945750604
"LS-15004_S95_E1-50",-0.48827952244773,-13.1742975303177
"LS-15004_S96_E1-50",-0.312001309489551,-10.5171567766616
"LS-15006_S09_E1-50",0.0694942396512648,-0.540007431323119
"LS-15006_S10_E1-50",0.225726205466176,4.2920630888212
"LS-15006_S11_E1-50",0.264804138615364,3.33175060617154
"LS-15006_S12_E1-50",-0.0898210959994632,2.26738764332635
"LS-15006_S13_E1-50",-0.0318809084543297,0.190676154798162
"LS-15006_S14_E1-50",0.042530265397744,-0.576091643855722
"LS-15006_S15_E1-50",0.364557933177434,1.92875772192521
"LS-15006_S16_E1-50",0.270625186386235,3.73215414751145
"LS-15006_S17_E1-50",0.201998830503623,2.25228513931283
"LS-15006_S18_E1-50",0.0491534609663375,-0.141340309304728
"LS-15006_S19_E1-50",0.107432473627902,0.746527543983521
"LS-15006_S20_E1-50",0.109335137986617,-1.85004262780552
"LS-15006_S21_E1-50",-0.176408780995555,0.940227964010676
"LS-15006_S22_E1-50",-0.287803275615184,-7.51601729244715
"LS-15006_S23_E1-50",-0.269762872586313,-5.73383786002287
"LS-15006_S24_E1-50",0.0172500187645586,1.59607345304856
"LS-15006_S25_E1-50",0.282478381332986,2.50062745131361
"LS-15006_S26_E1-50",0.227917086738987,0.387146595485579
"LS-15006_S27_E1-50",0.115659290758495,3.80369679541969
"LS-15006_S28_E1-50",0.0717728649638971,2.93816224974253
"LS-15006_S29_E1-50",0.239980189146419,1.73888938325958
"LS-15006_S30_E1-50",0.109335137986617,1.63719884367786
"LS-15006_S31_E1-50",0.00128595548087063,0.358820930887875
"LS-15006_S32_E1-50",0.175152334919721,1.80658156394651
"LS-15006_S33_E1-50",0.0392072303206223,-1.03009086756526
"LS-15006_S34_E1-50",0.0621456158232991,0.445171203188836
"LS-15006_S35_E1-50",0.371048515396557,2.42105282548994
"LS-15006_S36_E1-50",0.0660695394776916,-0.300120703293776
"LS-15006_S37_E1-50",0.24546957311512,1.82734738525686
"LS-15006_S38_E1-50",0.132597311648343,-0.734398638989244
"LS-15006_S39_E1-50",0.272607494144617,4.92655418967257
"LS-15006_S40_E1-50",0.396852546429287,-1.26238656672866
"LS-15006_S41_E1-50",-0.0694107975722318,3.01148905573308
"LS-15006_S42_E1-50",-0.827878538129658,-9.54412132917349
"LS-15006_S43_E1-50",-0.00247596331533018,-0.459551900150891
"LS-15006_S44_E1-50",0.0668856819675732,-5.77281542681802
"LS-15006_S45_E1-50",0.153493962645587,1.58123504664749
"LS-15006_S46_E1-50",-0.122011075770791,2.04471564917604
"LS-15006_S47_E1-50",0.0382088254081872,1.17871678201026
"LS-15006_S48_E1-50",-0.0476943116524335,-0.14985016612569
"LS-15006_S49_E1-50",0.269916558717934,-1.11146376844273
"LS-15006_S50_E1-50",0.288648548377887,1.6908483594088
"LS-15006_S51_E1-50",0.209113749060778,-0.191834637279992
"LS-15006_S52_E1-50",0.302989986672218,-1.21714629139909
"LS-15006_S53_E1-50",0.366282772260119,2.98199239788706
"LS-15006_S54_E1-50",0.00622990787434929,1.37198036558651
"LS-15006_S55_E1-50",0.405395355591253,2.49056824396703
"LS-15006_S56_E1-50",0.0813362961310009,0.530984726481916
"LS-15006_S57_E1-50",0.140837307879663,3.02093229049812
"LS-15006_S58_E1-50",0.245325382915519,1.84430876918463
"LS-15006_S59_E1-50",0.130256666971453,-2.440804379697
"LS-15006_S60_E1-50",0.247198732380317,0.26085709928555
"LS-15006_S61_E1-50",0.18450777953664,-0.572345006865831
"LS-15006_S62_E1-50",0.251225395794245,1.42310593935658
"LS-15006_S63_E1-50",0.287948720549036,2.91402515349976
"LS-15006_S64_E1-50",-0.0780454071329562,1.36694577561518
"LS-15006_S65_E1-50",0.186912271828051,1.90889095072783
"LS-15006_S66_E1-50",0.100115592246267,0.431219948577502
"LS-15006_S67_E1-50",0.183755553104827,0.451975316277952
"LS-15006_S68_E1-50",0.287808714237034,1.87041980604979
"LS-15006_S69_E1-50",0.290606262216386,1.05710415881827
"LS-15006_S70_E1-50",0.412219056426977,1.2775193879089
"LS-15006_S71_E1-50",0.136645454932838,2.76902105988264
"LS-15006_S72_E1-50",0.219867537350359,-1.68135373130612
"LS-15006_S73_E1-50",0.189162849541317,-0.459465106462168
"LS-15006_S74_E1-50",0.23882186307786,-0.265843096280292
"LS-15006_S75_E1-50",0.280087367800554,2.50714892745173
"LS-15006_S76_E1-50",0.35403164235802,0.215059981881597
"LS-15006_S77_E1-50",0.40087137872367,2.62136186309973
"LS-15006_S78_E1-50",0.197683168284373,-1.50219672274012
"LS-15006_S79_E1-50",0.294095585836969,1.18171676039948
"LS-15006_S80_E1-50",0.222067326911333,1.8499714446478
"LS-15006_S81_E1-50",-0.0618976756058895,-7.31122134138059
"LS-15006_S82_E1-50",0.314993543563263,0.722650542363973
"LS-15006_S83_E1-50",0.285146009534712,0.94931943122439
"LS-15006_S84_E1-50",0.138975765633141,2.25265934927965
"LS-15006_S85_E1-50",0.297159225105972,2.0739674804007
"LS-15006_S86_E1-50",0.290606262216386,3.41954340953518
"LS-15006_S87_E1-50",0.291165121429607,0.518197284029848
"LS-15006_S88_E1-50",0.29979986991399,2.09196147395047
"LS-15006_S89_E1-50",-0.0262998761910289,-0.246680035550305
"LS-15006_S90_E1-50",0.0199497997459055,-0.832665481998572
"LS-15006_S91_E1-50",0.0517942488738257,-3.14774042374866
"LS-15006_S92_E1-50",-0.0579777904106855,-1.73053036276325
"LS-15006_S93_E1-50",-0.0994944622635412,-1.87922293118826
"LS-15006_S94_E1-50",0.0436915217458687,-1.23644508494985
"LS-15006_S95_E1-50",-0.00710631095771852,-2.81130941503459
"LS-15006_S96_E1-50",0.26835635157086,-3.86266283804498
"LS-15007_S01_E1-50",-0.00196239640125384,-0.16564827239659
