"","v1_alm_first_cl","v1_alm_second_cl","v1_alm_third_cl","v1_first_cl","v1_second_cl","v1_third_cl","v1_alm_first_bt","v1_alm_second_bt","v1_alm_third_bt","v1_first_bt","v1_second_bt","v1_third_bt","v1_alm_first_KL","v1_alm_second_KL","v1_alm_third_KL","v1_first_KL","v1_second_KL","v1_third_KL","v1_alm_first_cor","v1_alm_second_cor","v1_alm_third_cor","v1_first_cor","v1_second_cor","v1_third_cor","v1_alm_call","v1_call"
"T50_3.70_S456_L007_665137.0","L4 IT VISp Rspo1","L5 IT ALM Pld5","Meis2 Adamts19","L4 IT VISp Rspo1","L5 IT VISp Col6a1 Fezf2","L5 IT VISp Hsd11b1 Endou",0.28,0.2,0.19,0.79,0.09,0.08,3.98215153413914,5.2524652527682,11.0306636694164,0.370437787592785,13.9369072877247,1.94837055082763,0.521438355651866,0.50740085509493,0.370757986984387,0.521442476077574,0.465313914581819,0.490439276396748,"PoorQ","I1"
"T50_3.72_S458_L007_1165415.5","L6 IT VISp Col18a1","L5 IT ALM Tmem163 Arhgap25","L5 IT ALM Lypd1 Gpr88","L5 IT VISp Hsd11b1 Endou","L6 IT VISp Col18a1","L5 IT VISp Col27a1",0.32,0.21,0.13,0.43,0.21,0.2,8.36539153569207,8.13256598284332,7.04777168519221,4.74691556822463,9.70545689092761,7.8835792895823,0.54322102865363,0.532565583051641,0.54963766212262,0.542385764587629,0.54322102865363,0.55088272749517,"PoorQ","PoorQ"
"T50_3.73_S459_L007_1899075.0","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L5 IT ALM Lypd1 Gpr88","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou","L5 IT VISp Whrn Tox2",0.29,0.28,0.18,0.55,0.39,0.06,1.95975366840723,3.34548888352112,5.18177779699552,0.930543363589255,0.88702387170194,8.63661578643974,0.544632391409649,0.55419579362619,0.546550175772132,0.554235530195469,0.544632391409649,0.524554212207881,"I3","I2"
"T50_3.74_S460_L007_1144415.5","L5 IT VISp Col27a1","L5 IT ALM Lypd1 Gpr88","L5 IT ALM Tmem163 Arhgap25","L5 IT VISp Col27a1","L5 IT VISp Batf3","L5 IT VISp Whrn Tox2",0.3,0.26,0.13,0.86,0.09,0.05,3.87520260833736,6.08389734915899,7.55745190288316,1.81625600253797,13.585444839372,13.5737083612205,0.498428162967612,0.508772433224821,0.476576406088056,0.498706044421932,0.465270701336034,0.470772001513872,"PoorQ","PoorQ"
"T50_3.75_S461_L007_959510.5","Meis2 Adamts19","Serpinf1 Clrn1","Serpinf1 Aqp5 Vip","Serpinf1 Clrn1","L6 IT VISp Car3","L5 PT VISp Lgr5",0.47,0.16,0.1,0.3,0.09,0.09,3.21131762520855,10.1948918393282,11.1052790563845,7.57431342269918,11.2900377424313,11.9897492360891,0.237129966673243,0.239714573606434,0.244087188976239,0.244747664983542,0.212298373419687,0.216913654176828,"PoorQ","PoorQ"
"T50_3.76_S462_L007_754639.5","L6 IT VISp Penk Col27a1","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Fst","L6 IT VISp Penk Col27a1","L6 IT VISp Penk Fst","L6 IT VISp Col23a1 Adamts2",0.64,0.17,0.16,0.77,0.14,0.09,0.429473997877981,0.765635247472338,0.933050622042053,0.140834031189547,1.31354699154071,1.57654071357535,0.517678859316838,0.51320568483687,0.506739322598783,0.517797250578721,0.506739322598783,0.513233639548692,"I1","I1"
"T50_3.77_S463_L007_301604.5","L5 IT ALM Pld5","L4 IT VISp Rspo1","L2/3 IT ALM Ptrf","L4 IT VISp Rspo1","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.28,0.25,0.16,1,0,0,4.02138601367609,4.3321597775302,7.17082058995024,0.0398947832087174,16.1179430109686,16.1179428006942,0.476297721092965,0.485494397648009,0.446296811983943,0.485518422358167,0.442878425533576,0.462415002051061,"PoorQ","PoorQ"
"T50_3.78_S464_L007_718511.5","L6 CT VISp Ctxn3 Brinp3","L6 CT VISp Gpr139","L6 CT VISp Nxph2 Wls","L6 CT VISp Ctxn3 Brinp3","L4 IT VISp Rspo1","L2/3 IT VISp Agmat",0.68,0.31,0.01,0.96,0.02,0.01,0.436052290627715,2.95556521638232,9.98249867974205,0.647585048542381,15.5868550370172,15.511914690146,0.542535886719117,0.516458065235183,0.527366568732848,0.542535886719117,0.498670641112221,0.476159067073605,"I1","Core"
"T50_3.79_S465_L007_286734.5","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L5 IT ALM Pld5","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou",0.5,0.45,0.04,0.45,0.43,0.07,1.56817814716544,3.19454928246586,5.41502091336931,2.01600361251366,7.2049594011139,8.15790739590947,0.497094510483836,0.491726424478093,0.477164868501615,0.497122367811371,0.491767052207925,0.463391148152877,"PoorQ","PoorQ"
"T50_3.80_S466_L007_482418.0","L6 IT VISp Col18a1","L5 PT VISp C1ql2 Cdh13","Lamp5 Krt73","L6 IT VISp Col18a1","L6 IT VISp Penk Col27a1","L2/3 IT VISp Rrad",0.97,0.03,0,0.9,0.1,0,0.357516687095925,15.5020821768569,15.9831625032002,0.451383059419658,4.30491067902232,15.792864707584,0.457289687958144,0.414357813736374,0.358152803924242,0.457289687958144,0.430372989033056,0.424816331530142,"PoorQ","PoorQ"
"T50_3.82_S468_L007_936895.5","L6 IT VISp Car3","L5 IT VISp Col27a1","L6 IT ALM Tgfb1","L6 IT VISp Car3","L6 IT VISp Col18a1","L5 IT VISp Col27a1",0.66,0.11,0.07,0.58,0.16,0.09,3.58042673153127,10.8738057314371,11.1850384242023,3.81039086600279,10.8642837268353,9.72290500932705,0.517547410062866,0.481054772303719,0.472345103840838,0.516926434974076,0.468412608600927,0.480904100463871,"PoorQ","PoorQ"
"T50_3.83_S469_L007_1493819.0","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Krt80","L5 PT VISp Lgr5","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Krt80","L2/3 IT VISp Rrad",0.9,0.05,0.02,0.9,0.1,0,0.404996340245697,3.09936854852835,4.04354189230767,0.0765848045344044,2.34276696498108,15.792864707584,0.564287632231909,0.553786724422106,0.529464037680046,0.564287632231909,0.553786724422106,0.494042446566963,"Core","Core"
"T50_3.84_S470_L007_839831.5","L5 IT VISp Batf3","L5 IT ALM Tmem163 Arhgap25","L5 IT ALM Gkn1 Pcdh19","L5 IT VISp Batf3","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.92,0.06,0.02,1,0,0,0.232758865694445,5.38198621066989,14.6657183159397,0.0799450174947817,16.1179430109686,16.1179428006942,0.575459555707274,0.552848489730802,0.536347295643919,0.575440971006574,0.514127696140261,0.527527717062666,"Core","Core"
"T50_3.85_S471_L007_1048328.0","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT ALM Macc1 Lrg1","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2","L2/3 IT VISp Rrad",0.89,0.07,0.03,0.89,0.11,0,0.157354449391116,1.72483200157704,4.61126022524921,0.18578492642011,1.22486230775509,3.31629740227515,0.543731069039956,0.541296404625542,0.532356865500881,0.543825619103029,0.541549928839163,0.525691649072148,"I1","I1"
"T50_3.86_S472_L007_789648.5","L4 IT VISp Rspo1","L5 IT ALM Pld5","L5 IT VISp Col27a1","L4 IT VISp Rspo1","L5 IT VISp Col27a1","L5 IT VISp Hsd11b1 Endou",0.31,0.31,0.25,0.63,0.3,0.07,2.00175964564957,2.52374262229071,7.01452483941593,1.25474865054781,10.4636635505436,3.92100784519133,0.527444799785039,0.514464445042677,0.487888681521585,0.527473242521347,0.487554221844006,0.485313474268236,"PoorQ","I1"
"T50_3.87_S473_L007_495984.0","L6 IT VISp Penk Col27a1","L6 IT ALM Tgfb1","Lamp5 Krt73","L6 IT VISp Penk Col27a1","L6 IT VISp Penk Fst","L2/3 IT VISp Rrad",0.94,0.06,0,0.88,0.12,0,0.183315835133221,4.77627094314414,15.8909382094587,0.0642125745877388,1.64214751241078,15.7510230704617,0.568989767759827,0.5364231392467,0.402954390011935,0.569060751903956,0.559298851122074,0.517021196660978,"Core","I1"
"T50_3.88_S474_L007_905387.5","L5 IT VISp Col27a1","L5 IT VISp Batf3","L5 IT VISp Hsd11b1 Endou","L5 IT VISp Col27a1","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.64,0.19,0.14,1,0,0,3.59691201012215,10.7198992672749,5.24672233056486,0.0650563653328833,16.1179430109686,16.1179428006942,0.580683794996194,0.544977970079691,0.554172359523509,0.581007533151856,0.511121882191106,0.521965098278039,"PoorQ","Core"
"T50_3.9_S395_L007_2217050.0","L4 IT VISp Rspo1","L5 IT ALM Pld5","L2/3 IT ALM Macc1 Lrg1","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L5 IT VISp Hsd11b1 Endou",0.31,0.18,0.14,0.45,0.4,0.08,3.65564092211193,3.62271267193639,6.14007825943535,2.55065557748889,6.82317953676026,7.55322200451156,0.530288605431321,0.520817204487603,0.515891536150173,0.526573522476993,0.530304560092506,0.504080171824557,"PoorQ","PoorQ"
"T50_3.90_S476_L007_1820969.0","L4 IT VISp Rspo1","L5 IT ALM Pld5","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.67,0.25,0.06,1,0,0,0.504618831976119,3.26887486522874,2.61730228258281,0.0398947832087174,16.1179430109686,16.1179428006942,0.53570828945691,0.521978809386471,0.508113876831164,0.535692828517724,0.483342269966521,0.489146885777208,"I1","Core"
"T50_3.91_S477_L007_1657393.5","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L6 IT VISp Car3","L6 IT VISp Car3","L2/3 IT VISp Rrad","L4 IT VISp Rspo1",0.67,0.2,0.09,0.53,0.16,0.13,1.87343920497447,2.62460036381992,13.7336028291359,3.95374068419801,9.92736911027907,12.6994561763821,0.469667283393659,0.464674333369855,0.419739077095719,0.419420358661273,0.469804396893906,0.45852116958946,"PoorQ","PoorQ"
"T50_3.92_S478_L007_952132.0","L6 IT VISp Car3","L6b VISp Mup5","L6 CT VISp Nxph2 Wls","L6 IT VISp Car3","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2",0.93,0.03,0.02,1,0,0,0.819515003811274,15.3071790657953,15.4676473188328,0.0133241713579301,16.1179430109686,16.1179428006942,0.512657653012523,0.426446439697429,0.425742227499533,0.511844117212024,0.44390054406916,0.455946543207953,"Core","Core"
"T50_3.95_S481_L007_513988.5","L5 IT ALM Npw","L2/3 IT ALM Macc1 Lrg1","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L2/3 IT VISp Agmat","L2/3 IT VISp Adamts2",0.32,0.25,0.23,0.49,0.47,0.04,3.63950387660479,1.3125528624965,2.96064912427135,7.40655114663606,1.47860715238734,7.88938935684788,0.472969517708202,0.473259816662454,0.481586832884423,0.473564983223089,0.481678995593736,0.477166368781707,"PoorQ","PoorQ"
"T50_3.96_S482_L007_1580915.5","L6b VISp Mup5","L6b VISp Crh","L5 PT VISp Lgr5","L6b VISp Mup5","L6b VISp Crh","L5 IT VISp Col27a1",0.4,0.31,0.09,0.31,0.19,0.15,4.31099296800079,4.5015976788551,12.9287920181083,6.93312021522231,7.49097469661539,9.18068052193703,0.526402761838737,0.526145156729844,0.451425647158904,0.52656388798349,0.526145156729844,0.471546780959297,"PoorQ","PoorQ"
"T55_3.11_S107_L003_188028.0","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Krt80","L5 PT VISp Lgr5","L5 PT VISp Krt80","L5 PT VISp Lgr5","L6 IT VISp Col23a1 Adamts2",0.38,0.32,0.19,0.93,0.06,0.01,2.57452291755909,2.32532818700559,3.00799624574436,0.273073991588226,6.01713608924015,15.6860703658509,0.448147986282879,0.442000103567568,0.426292665296599,0.442000103567568,0.426292665296599,0.435692951704721,"PoorQ","PoorQ"
"T55_3.12_S108_L003_1312053.5","L5 IT ALM Pld5","L2/3 IT VISp Agmat","L6 IT VISp Col18a1","L2/3 IT VISp Agmat","L4 IT VISp Rspo1","L2/3 IT VISp Rrad",0.25,0.17,0.17,0.73,0.11,0.08,7.7533110057641,7.19093428616239,9.69251230669672,0.753646740288837,12.9914863276949,4.69552862394958,0.536185457659865,0.552932658311686,0.536345716415231,0.552911344159047,0.53784479640289,0.543679161870201,"PoorQ","I1"
"T55_3.13_S109_L003_283582.5","L5 PT VISp C1ql2 Cdh13","Meis2 Adamts19","L5 PT VISp Krt80","L5 PT VISp Krt80","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Lgr5",0.68,0.25,0.06,0.6,0.36,0.04,3.53240171282051,11.3050821916342,5.492461144121,0.523187849794662,0.986598766975994,4.61830473342425,0.492779885561089,0.361646636768589,0.485374696731949,0.485374696731949,0.492779885561089,0.460287207484252,"PoorQ","PoorQ"
"T55_3.14_S110_L003_1436010.0","L6 IT VISp Col18a1","Meis2 Adamts19","CR Lhx5","L6 IT VISp Col18a1","L5 IT VISp Col6a1 Fezf2","L2/3 IT VISp Rrad",0.86,0.08,0.05,0.97,0.03,0,1.73664045274283,13.6744647893594,7.3725108637821,0.358656167120413,15.500772278696,15.9832037807101,0.467146161490722,0.351049019966989,0.318223013963611,0.467146161490722,0.433664266787739,0.435448957893306,"PoorQ","PoorQ"
"T55_3.15_S111_L003_1419243.0","L5 IT ALM Tmem163 Arhgap25","L5 IT ALM Tmem163 Dmrtb1","L5 IT VISp Batf3","L5 IT VISp Col6a1 Fezf2","L5 IT VISp Batf3","L6 IT VISp Col23a1 Adamts2",0.25,0.15,0.1,0.27,0.21,0.19,6.74649065802516,7.80417695785174,8.37781127881608,7.45178204800817,7.48299816463313,5.33976023310826,0.481638240500957,0.47778849694632,0.468471212077304,0.460020189406665,0.46843485861519,0.490665881383491,"PoorQ","PoorQ"
"T55_3.16_S112_L003_1415368.0","L6 IT VISp Penk Col27a1","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Fst","L6 IT VISp Penk Col27a1","L6 IT VISp Col23a1 Adamts2","L2/3 IT VISp Rrad",0.7,0.14,0.08,0.97,0.03,0,0.981057024715123,1.62911410565548,1.79750199997271,0.0781635585303632,2.49481159095305,15.9832037807101,0.508228767199063,0.504206133397263,0.501698293502699,0.508317367186294,0.504207003901376,0.454813183987477,"I1","Core"
"T55_3.17_S113_L003_1670679.0","L5 PT VISp C1ql2 Cdh13","Meis2 Adamts19","L5 IT ALM Tmem163 Dmrtb1","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Krt80","L2/3 IT VISp Rrad",0.94,0.04,0.01,0.79,0.21,0,0.663045739368534,15.2005888622649,15.6794347355211,0.155280233600164,1.83544491560904,15.6039927290933,0.540989455981172,0.354731068831873,0.483107859523765,0.540989455981172,0.525490523054336,0.461954383266658,"Core","I1"
"T55_3.18_S114_L003_1820432.0","L5 PT VISp C1ql2 Cdh13","L5 PT VISp C1ql2 Ptgfr","L5 PT VISp Lgr5","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Lgr5","L2/3 IT VISp Rrad",0.4,0.37,0.18,0.72,0.28,0,1.31957163037529,2.4059641076934,2.11864234042825,0.767756107350257,2.34132693534691,15.524996801126,0.594188675489678,0.589566024482765,0.572030853463526,0.594188675489678,0.572030853463526,0.542070014911218,"I2","I1"
"T55_3.19_S115_L003_467147.0","L5 PT VISp Lgr5","L4 IT VISp Rspo1","L5 IT VISp Col27a1","L5 PT VISp Lgr5","L4 IT VISp Rspo1","L5 PT VISp Krt80",0.47,0.08,0.05,0.44,0.17,0.13,5.79225891815148,10.4917486708746,11.0336630124752,5.24588760845804,9.79477329257873,5.6534044329417,0.42065108895022,0.468361517256151,0.425315177080334,0.42065108895022,0.468426563837041,0.421720092071699,"PoorQ","PoorQ"
"T55_3.2_S98_L003_1184123.5","L6 IT VISp Col18a1","L5 IT ALM Tmem163 Arhgap25","L5 IT ALM Tnc","L6 IT VISp Col18a1","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Col27a1",0.6,0.2,0.05,0.54,0.4,0.06,5.15521776181213,10.2294509572093,10.3944228425612,1.89593602269911,0.792109020644328,3.49214034891827,0.563017036806513,0.546789727220305,0.542195282758641,0.563017036806513,0.557621358874424,0.541736029112568,"PoorQ","I2"
"T55_3.20_S116_L003_1187503.5","Vip Igfbp6 Car10","Sst Rxfp1 Eya1","L5 PT ALM Hpgd","L5 PT VISp Krt80","L5 PT VISp Lgr5","L6 IT VISp Car3",0.12,0.06,0.06,0.36,0.13,0.07,9.9763582305509,10.6488972697812,10.8790787798473,5.80266069339121,8.18987735207266,12.3707125994849,0.257723296110803,0.251446313361122,0.251692511798146,0.256001151711787,0.250189066467056,0.250159568889053,"PoorQ","PoorQ"
"T55_3.21_S117_L003_347726.0","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Penk Fst","L6 IT VISp Col23a1 Adamts2","L5 IT VISp Col6a1 Fezf2","L5 IT VISp Batf3","L5 IT VISp Hsd11b1 Endou",0.11,0.11,0.1,0.42,0.24,0.19,11.0462596638995,10.276586469221,9.01263536882584,4.87037029301365,2.8440115495194,3.75712849310061,0.460326036165682,0.471929525733604,0.48300503186613,0.461209501230286,0.467819562621405,0.469334342817241,"PoorQ","PoorQ"
"T55_3.22_S118_L003_1274062.0","L6 IT VISp Col18a1","L6 IT VISp Penk Fst","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Col18a1","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Penk Fst",0.41,0.22,0.18,0.75,0.1,0.09,3.9350719383639,2.96760270276918,1.7221424563977,0.667353794227713,0.948768802736276,0.957885342001971,0.580041828091348,0.582286464417944,0.581166547808771,0.580041828091348,0.581220466187979,0.582286464417944,"PoorQ","I1"
"T55_3.23_S119_L003_1796756.0","L6 CT VISp Ctxn3 Brinp3","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Col23a1 Adamts2","L6 IT VISp Col23a1 Adamts2","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Penk Fst",0.34,0.14,0.14,0.49,0.47,0.03,7.71098117186526,11.0034437106955,10.6558697497811,4.85274915084414,7.70418440224779,8.16752276767939,0.625920628172008,0.610368888614466,0.621727257657438,0.621767009154707,0.610185576540309,0.613611756973046,"PoorQ","PoorQ"
"T55_3.24_S120_L003_791743.5","L5 IT ALM Gkn1 Pcdh19","L5 IT ALM Npw","L6 IT VISp Col18a1","L5 IT VISp Col27a1","L6 IT VISp Penk Fst","L6 IT VISp Col23a1 Adamts2",0.27,0.16,0.16,0.56,0.19,0.15,6.78944634661204,4.32512958065394,9.83567509777469,1.73288151058018,8.52264084543086,8.38003682990233,0.538682488658122,0.554965956379125,0.548843452889381,0.549192285251475,0.546136346664893,0.556390227075291,"PoorQ","I1"
"T55_3.25_S121_L003_1229463.5","L5 PT VISp Krt80","L5 IT ALM Tmem163 Arhgap25","L5 IT VISp Col6a1 Fezf2","L5 PT VISp Krt80","L6 IT VISp Col18a1","L5 IT VISp Batf3",0.32,0.16,0.15,0.56,0.11,0.1,4.28246853720483,9.11159738992048,11.1425487885513,3.69951292408968,11.348524082835,12.024126004935,0.510687600546291,0.533304486387861,0.496411983028889,0.510687600546291,0.521643925297807,0.515220545541737,"PoorQ","PoorQ"
"T55_3.26_S122_L003_1766750.5","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Krt80","Lamp5 Krt73","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Krt80","L2/3 IT VISp Rrad",0.98,0.02,0,0.97,0.03,0,0.0526732995105374,3.11350580962948,16.01986513602,0.0966537092154544,2.73575608321346,15.9832037807101,0.525808137728036,0.511377768312786,0.378495544622557,0.525808137728036,0.511377768312786,0.43896905845539,"Core","Core"
"T55_3.28_S124_L003_1430429.5","L5 IT ALM Tmem163 Arhgap25","L5 PT VISp Krt80","L5 IT ALM Tmem163 Dmrtb1","L5 IT VISp Batf3","L5 IT VISp Col6a1 Fezf2","L5 IT VISp Hsd11b1 Endou",0.21,0.19,0.15,0.32,0.27,0.16,7.45741451613325,5.33493821882666,8.83253337534249,3.64074235105212,6.16043084728583,2.94376832846872,0.505133507427285,0.482043033114163,0.501188103406343,0.490068796729613,0.471443277401866,0.49255738070399,"PoorQ","PoorQ"
"T55_3.29_S125_L003_531607.0","L5 PT VISp C1ql2 Cdh13","Meis2 Adamts19","L5 PT VISp Krt80","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Krt80","L5 PT VISp Lgr5",0.72,0.23,0.03,0.72,0.27,0.01,3.42236761904259,11.5481874784762,5.55667429177823,0.222029197093474,1.56607872472432,4.06786156747632,0.54018495149778,0.353923125259249,0.529509191015164,0.54018495149778,0.529509191015164,0.510721041288563,"PoorQ","I1"
"T55_3.3_S99_L003_2535831.5","Meis2 Adamts19","L5 PT VISp C1ql2 Cdh13","L5 IT ALM Pld5","L5 PT VISp Krt80","L4 IT VISp Rspo1","L5 IT VISp Batf3",0.39,0.36,0.05,0.49,0.12,0.11,8.30996772376693,8.76002134866078,13.3318735061561,5.10925039835387,11.5315161484552,12.2814772029267,0.337584645288731,0.485092890646901,0.434736981565678,0.476601982231799,0.431188011330532,0.436964843511437,"PoorQ","PoorQ"
"T55_3.30_S126_L003_1341551.5","L5 IT ALM Tmem163 Arhgap25","L5 IT ALM Lypd1 Gpr88","L5 IT VISp Whrn Tox2","L5 IT VISp Whrn Tox2","L5 IT VISp Hsd11b1 Endou","L4 IT VISp Rspo1",0.26,0.16,0.14,0.65,0.32,0.03,4.39785741177166,3.5956743868424,6.27431486079094,0.497803547442637,1.02089735456793,5.08981694967214,0.486223320905612,0.505347302462236,0.485697522732323,0.485404206638723,0.489712730544161,0.490751744039043,"PoorQ","PoorQ"
"T55_3.32_S128_L003_1322900.5","L6 IT VISp Col18a1","L5 IT ALM Gkn1 Pcdh19","L6 IT ALM Tgfb1","L6 IT VISp Col18a1","L6 IT VISp Penk Fst","L5 IT VISp Col6a1 Fezf2",0.44,0.24,0.22,0.47,0.19,0.12,7.66885230653108,3.7959956221703,5.06838452001577,4.67369211117361,4.8609549051301,12.294151983223,0.515348494849829,0.490352909369965,0.495093621122472,0.515348494849829,0.528916650148093,0.493946758829522,"PoorQ","PoorQ"
"T55_3.34_S130_L003_1881385.5","L5 PT VISp C1ql2 Cdh13","L5 IT ALM Tmem163 Dmrtb1","L6 IT VISp Col18a1","L5 PT VISp Krt80","L5 PT VISp C1ql2 Cdh13","L5 PT VISp Lgr5",0.55,0.11,0.1,0.87,0.09,0.03,5.37009290517682,11.6216697758931,12.9327556779495,0.0994029045057653,2.07393258976969,5.77849026327096,0.600784020354642,0.547550942240106,0.536632566410149,0.590556734023371,0.600784020354642,0.567951718732491,"PoorQ","I1"
"T55_3.35_S131_L003_1635076.0","L5 IT VISp Col6a1 Fezf2","L6 IT ALM Tgfb1","L6 IT VISp Penk Fst","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Penk Col27a1","L6 IT VISp Penk Fst",0.35,0.21,0.14,0.49,0.32,0.19,5.88204123774995,3.93733052527644,10.5842060025091,7.20851404470159,2.98012779126282,7.66081585754935,0.569598521057314,0.571107477407048,0.580593580309886,0.569763845176342,0.581811871314343,0.580593580309886,"PoorQ","PoorQ"
"T55_3.36_S132_L003_1384571.5","L6 IT VISp Penk Col27a1","L6 IT ALM Oprk1","L6 IT VISp Col18a1","L6 IT VISp Penk Fst","L6 IT VISp Col18a1","L5 IT VISp Col6a1 Fezf2",0.78,0.06,0.05,0.95,0.02,0.01,0.670828946373302,3.83006661271327,7.12926606544907,0.383851059548528,4.84740902335699,15.692018620418,0.566632183075011,0.544618775010524,0.552956360321975,0.566253298267699,0.552956360321975,0.53017866360967,"I1","Core"
"T55_3.38_S134_L003_1537025.0","L5 IT ALM Tmem163 Arhgap25","L5 PT VISp C1ql2 Cdh13","L5 IT ALM Tmem163 Dmrtb1","L5 IT VISp Batf3","L6 IT VISp Col18a1","L5 IT VISp Col6a1 Fezf2",0.21,0.17,0.15,0.4,0.37,0.09,7.74639566864826,9.08486948244038,8.71652407040691,6.45558015274368,8.56306661920828,8.29026931610783,0.498308283211112,0.483935711168025,0.490103499735756,0.488743179407732,0.486414163515574,0.469699429887896,"PoorQ","PoorQ"
"T55_3.39_S135_L003_147972.5","L5 PT VISp Krt80","L5 PT VISp C1ql2 Cdh13","L5 PT ALM Slco2a1","L6 IT VISp Car3","L5 PT VISp Krt80","L6 IT VISp Col18a1",0.32,0.09,0.09,0.44,0.2,0.15,4.69789929344584,7.78381160487192,11.2355318952155,6.37610658497478,9.2176066833656,11.4550146781783,0.452183882367654,0.452537188829996,0.453751662605832,0.422005267649253,0.452183882367654,0.449443298092745,"PoorQ","PoorQ"
"T55_3.4_S100_L003_1509299.5","L5 PT VISp C1ql2 Ptgfr","L5 PT VISp Lgr5","L5 PT ALM Npsr1","L5 PT VISp Chrna6","L5 PT VISp C1ql2 Ptgfr","L5 PT VISp Lgr5",0.72,0.12,0.04,0.48,0.24,0.21,1.16606259223641,3.95035103661441,12.7350949480859,2.5359659410851,2.65320021937416,3.99447221461216,0.50909721713581,0.492473110190266,0.497849799555296,0.524416276921869,0.50909721713581,0.492473110190266,"I1","PoorQ"
"T55_3.40_S136_L003_1737399.0","L5 IT ALM Tmem163 Dmrtb1","L5 IT ALM Tmem163 Arhgap25","L5 IT VISp Batf3","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Col18a1","L5 IT VISp Batf3",0.25,0.21,0.12,0.31,0.31,0.22,6.53154374176027,5.25059132470471,8.32810479798707,6.86366173539845,8.01397188378994,6.97421603824491,0.494802289829644,0.495159200635254,0.483224379703533,0.478321183801472,0.496062160206528,0.483277765474161,"PoorQ","PoorQ"
"T55_3.41_S137_L003_1594987.0","L5 IT ALM Tmem163 Arhgap25","L6 IT VISp Col18a1","L5 IT ALM Tmem163 Dmrtb1","L6 IT VISp Col18a1","L5 IT VISp Col6a1 Fezf2","L5 IT VISp Hsd11b1 Endou",0.27,0.26,0.12,0.35,0.26,0.19,5.81375930320273,9.63886594354283,7.04453259272383,7.47110611795744,10.1849407713493,7.41604975932423,0.498525809371611,0.487858238618711,0.499120652107737,0.487858238618711,0.462229932433689,0.481695674748242,"PoorQ","PoorQ"
"T55_3.42_S138_L003_1617995.5","L5 IT ALM Tmem163 Arhgap25","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Penk Col27a1","L5 IT VISp Col6a1 Fezf2","L6 IT VISp Penk Fst","L6 IT VISp Penk Col27a1",0.28,0.26,0.11,0.43,0.4,0.16,7.64083288454161,7.85353412064575,8.04721972532721,8.13439311607392,6.41388528229709,3.1498388013664,0.488799134818175,0.492115219742981,0.505014518612896,0.492249121480042,0.501571886003249,0.505036342356259,"PoorQ","PoorQ"
